,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
526,Georgia,Sean Stemaly,Georgia,57,186038,2019-02-01,1,0.556,0.737,8,-4.389,1,0.0285,0.00292,1.47e-05,0.155,0.662,144.532,4,country
527,Rival,LANCO,Rival,61,184617,2019-03-21,1,0.482,0.892,7,-3.634,1,0.0355,0.0021,9.43e-06,0.728,0.734,82.03,4,country
528,Love That,Seaforth,Love That,44,190093,2019-04-12,1,0.583,0.802,0,-6.242,0,0.0399,0.206,4.37e-06,0.328,0.448,101.975,4,country
529,Try Saying Goodbye,John King,Try Saying Goodbye,67,181630,2019-01-25,1,0.432,0.77,5,-7.076,1,0.0331,0.0117,0.0,0.0849,0.335,93.858,4,country
530,Seminole Wind,American Young,Seminole Wind,29,216773,2019-05-24,1,0.602,0.669,0,-6.967,1,0.0281,0.0175,0.000246,0.0989,0.346,126.007,4,country
531,What Happens In A Small Town,Brantley Gilbert,What Happens In A Small Town,66,202586,2018-12-14,1,0.496,0.775,11,-5.304,1,0.0411,0.000927,0.0,0.14,0.478,138.165,4,country
532,If I Was a Cowboy,Stephanie Quayle,If I Was a Cowboy,46,181353,2019-02-22,1,0.671,0.609,5,-4.854,1,0.0338,0.439,0.0,0.142,0.57,99.996,4,country
533,Hail Mary,Haley & Michaels,Hail Mary,55,153704,2019-03-08,1,0.594,0.844,11,-6.181,1,0.0399,0.0311,0.0,0.153,0.375,117.973,4,country
534,That's How You Got It,John Gurney,That's How You Got It,67,184746,2019-01-07,1,0.673,0.683,4,-4.224,1,0.0321,0.00181,1.06e-05,0.099,0.824,89.984,4,country
535,There's A Drink For That,James Barker Band,Singles Only,44,184533,2019-05-24,1,0.628,0.688,7,-6.2,1,0.0268,0.0081,0.0,0.301,0.699,96.012,4,country
536,If You're Lucky,Adam Craig,If You're Lucky,56,189059,2019-04-05,1,0.504,0.838,8,-2.383,1,0.041,0.0323,0.000152,0.111,0.697,140.133,4,country
537,Life in Your Days,Jordan Brooker,Jordan Brooker,56,233973,2018-11-02,6,0.477,0.747,6,-6.797,1,0.0426,0.231,3.52e-05,0.324,0.547,160.097,4,country
538,Little More You,Josh Abbott Band,Little More You,45,203426,2019-05-22,1,0.484,0.838,7,-3.039,1,0.0336,0.0633,6.26e-06,0.118,0.645,143.983,4,country
539,Leave Her Wild,Tyler Rich,Leave Her Wild,56,199629,2019-04-26,1,0.402,0.754,0,-5.268,1,0.0571,0.0394,0.0,0.128,0.502,173.887,4,country
540,Summer Nights in Georgia,Stevenson Everett,Summer Nights in Georgia,55,227680,2019-03-15,1,0.641,0.517,0,-8.653,1,0.0331,0.427,1.51e-06,0.0975,0.492,141.989,4,country
541,Another Broken Heart,Darby,Another Broken Heart,46,196055,2019-04-12,1,0.62,0.79,3,-3.687,1,0.04,0.541,1.59e-05,0.133,0.605,85.885,4,country
542,Goodyear's,Clark Manson,Goodyear's,37,221174,2019-05-17,1,0.571,0.725,7,-4.372,1,0.0285,0.0167,0.0,0.127,0.18,138.115,4,country
543,Good and Gone,Seaforth,Love That,59,187400,2019-04-12,3,0.699,0.68,4,-5.972,1,0.0509,0.353,0.0,0.0814,0.71,140.062,4,country
544,Don't Let Her,Walker Hayes,Don't Let Her,59,193753,2019-05-17,1,0.712,0.64,4,-5.219,1,0.0374,0.0987,1.32e-06,0.0787,0.713,88.026,4,country
