,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
59,Closer,The Chainsmokers,Closer,84,244960,2016-07-29,1,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,4,pop
60,Havana (feat. Young Thug),Camila Cabello,Camila,85,217306,2018-01-12,4,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4,pop
61,SICKO MODE - Skrillex Remix,Travis Scott,SICKO MODE (Skrillex Remix),72,304512,2018-11-28,1,0.651,0.833,1,-3.356,1,0.172,0.0214,0.0,0.14,0.443,155.051,4,pop
62,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),85,214846,2018-04-06,1,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4,pop
63,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,Grateful,76,288600,2017-06-22,4,0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,4,pop
64,Take Her Place (feat. A R I Z O N A),Don Diablo,Take Her Place (feat. A R I Z O N A),64,209659,2017-10-27,1,0.603,0.744,0,-5.724,1,0.0458,0.279,4.87e-06,0.106,0.605,101.991,4,pop
65,Attention,Charlie Puth,Voicenotes,81,208786,2018-05-11,2,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4,pop
66,Thunder,Imagine Dragons,Evolve,85,187146,2017-06-23,10,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4,pop
67,Capsize,FRENSHIP,Truce - EP,74,237706,2016-09-02,2,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,4,pop
68,Friends (with BloodPop®),Justin Bieber,Friends (with BloodPop®),76,189466,2017-08-17,1,0.743,0.733,8,-5.337,1,0.0375,0.00402,0.0,0.304,0.622,104.977,4,pop
69,Piece Of Your Heart,MEDUZA,Piece Of Your Heart,81,152913,2019-02-01,1,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,pop
70,Dusk Till Dawn - Radio Edit,ZAYN,Dusk Till Dawn (Radio Edit),82,239000,2017-09-07,1,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,4,pop
71,Mama,Jonas Blue,Blue,73,184133,2018-11-09,2,0.738,0.794,11,-4.118,0,0.0416,0.101,0.0,0.0533,0.566,104.014,4,pop
72,Clarity,Zedd,Clarity,73,271426,2012-01-01,5,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4,pop
73,Scared to Be Lonely,Martin Garrix,Scared to Be Lonely,80,220883,2017-01-27,1,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,4,pop
74,Story of My Life,One Direction,Midnight Memories (Deluxe),78,245493,2013-11-25,2,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4,pop
75,I Don't Care (with Justin Bieber),Ed Sheeran,I Don't Care (with Justin Bieber),97,219946,2019-05-10,1,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,4,pop
76,Lie To Me,5 Seconds of Summer,Lie To Me,28,149877,2018-12-21,1,0.611,0.52,0,-5.445,1,0.0346,0.0132,0.0,0.105,0.771,159.927,4,pop
77,i'm so tired...,Lauv,i'm so tired...,91,162582,2019-01-24,1,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,4,pop
78,Use Somebody - Recorded at Spotify Studios NYC,Shawn Mendes,Spotify Singles,72,176586,2018-11-14,2,0.366,0.519,5,-6.066,1,0.0331,0.35,0.0,0.145,0.308,124.632,4,pop
79,"Fire On Fire - From ""Watership Down""",Sam Smith,"Fire On Fire (From ""Watership Down"")",81,246735,2018-12-21,1,0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124,4,pop
80,No One Compares To You,Jack & Jack,No One Compares To You,39,184080,2018-10-05,1,0.703,0.748,1,-6.047,1,0.0435,0.123,0.0,0.0642,0.625,111.943,4,pop
81,What A Time (feat. Niall Horan),Julia Michaels,Inner Monologue Part 1,80,173306,2019-01-24,6,0.518,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.854,4,pop
82,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),74,218293,2018-10-25,1,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,4,pop
83,Fallin' All In You,Shawn Mendes,Shawn Mendes,20,235746,2018-05-25,6,0.853,0.477,8,-6.697,1,0.0362,0.401,0.0,0.111,0.8,92.03,4,pop
84,Dancing With A Stranger (with Normani),Sam Smith,Dancing With A Stranger (with Normani),92,171029,2019-01-11,1,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,4,pop
85,Let Me Down Slowly,Alec Benjamin,Let Me Down Slowly,25,169180,2018-05-25,1,0.649,0.548,1,-5.692,0,0.0318,0.733,0.0,0.136,0.506,150.036,4,pop
86,There's No Way (feat. Julia Michaels),Lauv,There's No Way (feat. Julia Michaels),82,174860,2018-09-27,1,0.755,0.625,2,-7.114,1,0.0896,0.49,0.0,0.157,0.374,147.02,4,pop
87,Good Years,ZAYN,Good Years,25,180120,2018-12-06,1,0.638,0.411,2,-5.979,1,0.042,0.55,0.0,0.141,0.158,96.969,4,pop
88,You & Me,James TW,You & Me,74,231653,2019-01-18,1,0.714,0.683,11,-6.333,1,0.0443,0.196,7.73e-06,0.102,0.824,127.021,4,pop
89,Be Alright,Dean Lewis,Be Alright,87,196373,2018-06-29,1,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,4,pop
90,Ruin My Life,Zara Larsson,Ruin My Life,82,190931,2018-10-18,1,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,4,pop
91,Big Plans,Why Don't We,Big Plans,81,179929,2019-01-17,1,0.693,0.604,11,-5.279,1,0.0427,0.0668,0.0,0.114,0.651,75.014,4,pop
92,There You Are,ZAYN,Icarus Falls,66,199600,2018-12-14,11,0.452,0.685,0,-4.828,0,0.0385,0.0257,0.0,0.11,0.305,76.986,4,pop
93,Peer Pressure (feat. Julia Michaels),James Bay,Peer Pressure (feat. Julia Michaels),76,176880,2019-02-22,1,0.631,0.715,1,-6.083,0,0.0277,0.0299,0.0,0.121,0.42,135.826,4,pop
94,Say Love,James TW,Say Love,27,219440,2018-03-30,1,0.753,0.457,1,-7.533,1,0.0541,0.119,1.15e-06,0.355,0.549,84.038,4,pop
95,Happier,Ed Sheeran,÷ (Deluxe),84,207520,2017-03-03,7,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,4,pop
96,"Never Seen Anything ""Quite Like You"" - Acoustic",The Script,Acoustic Sessions,67,228146,2018-04-18,2,0.444,0.398,6,-8.01,1,0.03,0.799,0.0,0.114,0.361,79.874,3,pop
97,You Are The Reason - Duet Version,Calum Scott,You Are The Reason (Duet Version),21,190299,2018-02-09,1,0.379,0.329,10,-8.796,1,0.0301,0.447,0.0,0.148,0.127,171.09,3,pop
98,The Story Never Ends,Lauv,I met you when I was 18. (the playlist),70,229029,2018-05-31,7,0.614,0.126,9,-9.403,1,0.0376,0.911,0.0,0.148,0.351,119.945,4,pop
99,Patient,Charlie Puth,Voicenotes,72,190533,2018-05-11,6,0.675,0.604,1,-6.266,1,0.193,0.752,0.0,0.111,0.456,168.034,4,pop
100,Naked,James Arthur,Naked,79,234106,2017-11-24,1,0.529,0.607,6,-6.781,1,0.0574,0.104,0.0,0.0631,0.238,101.966,4,pop
101,I Can't Fall in Love Without You,Zara Larsson,So Good,75,180640,2017-03-17,14,0.485,0.332,4,-9.244,1,0.0338,0.784,0.000122,0.146,0.273,130.813,4,pop
102,I Am Falling In Love,Isak Danielson,Yours,26,248000,2018-10-19,7,0.67,0.396,5,-7.967,1,0.03,0.256,0.0,0.112,0.359,77.988,4,pop
103,Too Good At Goodbyes,Sam Smith,Too Good At Goodbyes,21,201000,2017-09-08,1,0.515,0.378,5,-8.264,1,0.065,0.618,0.0,0.172,0.536,91.883,4,pop
104,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,ME!,93,193040,2019-04-26,1,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,4,pop
105,At My Weakest,James Arthur,You Deserve Better / At My Weakest,68,217293,2018-06-01,2,0.636,0.433,10,-8.346,1,0.0614,0.536,0.0,0.123,0.234,75.02,3,pop
106,7 Minutes,Dean Lewis,7 Minutes,78,211453,2019-01-18,1,0.613,0.739,10,-6.478,1,0.0311,0.526,0.0,0.149,0.712,104.966,4,pop
107,All These Years,Camila Cabello,Camila,71,164373,2018-01-12,2,0.732,0.436,1,-7.409,0,0.117,0.609,0.0,0.108,0.475,94.852,4,pop
108,Hurt Somebody,Noah Kahan,Hurt Somebody,65,168640,2018-01-12,1,0.633,0.559,6,-5.135,1,0.313,0.338,0.0,0.262,0.473,114.983,4,pop
109,You Say,Lauren Daigle,You Say,22,274693,2018-07-13,1,0.494,0.637,5,-6.381,1,0.0333,0.669,0.0,0.0882,0.1,147.924,4,pop
110,Can I Be Him - Acoustic Live Version,James Arthur,Can I Be Him (Acoustic Live Version),62,305160,2017-05-26,1,0.483,0.248,9,-9.368,1,0.0502,0.91,0.0,0.713,0.415,98.136,4,pop
