,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
219,Hipócrita,Anuel Aa,Real Hasta la Muerte,52,192000,2018-07-17,3,0.79,0.858,2,-2.78,1,0.0471,0.303,0.0,0.61,0.79,92.05,4,latin
220,Se Vuelve Loca,CNCO,CNCO,71,191666,2018-04-06,3,0.749,0.78,1,-4.307,0,0.0636,0.0196,0.0,0.0901,0.905,92.007,4,latin
221,DESPUES QUE TE PERDI,Jon Z,DESPUES QUE TE PERDI,73,247174,2019-03-13,1,0.762,0.813,8,-3.863,0,0.118,0.248,0.0,0.0795,0.6,108.934,4,latin
222,R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),83,187200,2019-03-15,1,0.764,0.752,8,-3.713,0,0.0711,0.18,0.0,0.0701,0.698,100.066,4,latin
223,Síguelo Bailando,Ozuna,Odisea,76,226800,2017-08-25,11,0.855,0.664,9,-7.11,0,0.0607,0.165,3.97e-05,0.0937,0.626,98.015,4,latin
224,No Te Enamores,Paloma Mami,No Te Enamores,79,183398,2018-12-21,1,0.806,0.735,7,-4.459,0,0.0425,0.587,0.00889,0.0812,0.353,100.101,4,latin
225,Me Rehúso,Danny Ocean,54+1,74,205714,2019-03-22,3,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,4,latin
226,Solita,Sech,Solita,73,219520,2019-02-28,1,0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,4,latin
227,Si Tú No Estás,Gente De Zona,En Letra de Otro,58,220440,2018-10-26,1,0.759,0.906,1,-6.085,1,0.0513,0.0405,2.74e-06,0.206,0.575,92.99,4,latin
228,Casualidad,Nacho,La Criatura,55,185200,2018-05-11,7,0.828,0.855,10,-5.011,0,0.0625,0.0414,0.0,0.154,0.909,101.06,4,latin
229,Justicia,Silvestre Dangond,Justicia,69,209227,2018-06-29,1,0.809,0.899,9,-1.098,0,0.103,0.0431,0.0,0.171,0.733,95.016,4,latin
230,000000,A.CHAL,EXOTIGAZ,69,165214,2018-12-08,4,0.734,0.472,1,-8.192,0,0.306,0.494,0.00293,0.102,0.387,190.011,4,latin
231,Zooted (feat. French Montana & Farruko),Becky G,Zooted (feat. French Montana & Farruko),62,217652,2018-07-20,1,0.815,0.626,6,-5.139,1,0.103,0.267,1.31e-05,0.275,0.571,109.989,4,latin
232,Say My Name,David Guetta,7,71,198946,2018-09-14,5,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,4,latin
233,Callao,Wisin & Yandel,"Los Campeones del Pueblo ""The Big Leagues""",72,219946,2018-12-14,3,0.73,0.836,3,-4.277,0,0.0409,0.0073,0.0,0.0371,0.879,92.043,4,latin
234,Caraluna,Bacilos,Caraluna,67,266160,2002-06-25,2,0.76,0.773,9,-5.314,1,0.0675,0.176,0.0,0.1,0.895,102.789,4,latin
235,Sigamos Bailando,Gianluca Vacchi,Sigamos Bailando,63,189160,2018-08-24,1,0.724,0.865,4,-2.945,0,0.0376,0.0297,0.0,0.0499,0.594,108.03,4,latin
236,100 Años,Ha*Ash,30 de Febrero,68,185573,2017-12-01,5,0.564,0.751,5,-4.955,1,0.0817,0.0828,0.0,0.102,0.552,170.035,4,latin
237,No Me Acuerdo,Thalía,Valiente,77,217653,2018-11-09,1,0.837,0.784,7,-4.531,0,0.101,0.175,0.0,0.0897,0.748,94.036,4,latin
238,I Like It,Cardi B,Invasion of Privacy,86,253390,2018-04-06,7,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,4,latin
239,Pa Mi (with Ozuna),Tory Lanez,Pa Mi (with Ozuna),67,216689,2018-06-08,1,0.596,0.557,1,-7.522,0,0.134,0.0983,0.0,0.0565,0.661,133.247,5,latin
240,Calypso,Luis Fonsi,Calypso,74,200346,2018-06-14,1,0.866,0.859,1,-3.087,0,0.0587,0.138,0.0,0.401,0.923,109.972,4,latin
241,Dembow,Danny Ocean,54+1,61,215082,2019-03-22,8,0.802,0.744,6,-5.968,1,0.078,0.0807,0.0,0.0917,0.45,99.983,4,latin
242,Fuiste Tú,Ricardo Arjona,Independiente + Demos,72,265306,2011,8,0.591,0.672,5,-3.515,1,0.0375,0.622,0.0,0.112,0.267,139.939,4,latin
243,No Vale la Pena Sufrir,Limi-T 21,No Vale la Pena Sufrir,48,208726,2019-03-08,1,0.857,0.932,10,-6.177,1,0.0606,0.18,0.00278,0.176,0.931,115.038,4,latin
