,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
0,Unsainted,Slipknot,Unsainted,78,260276,2019-05-16,1,0.427,0.944,7,-2.885,1,0.0565,0.000197,0.0159,0.0625,0.248,101.078,4,metal
1,Gasoline,I Prevail,TRAUMA,65,153613,2019-03-29,7,0.546,0.945,1,-4.399,1,0.0531,0.000311,0.0,0.724,0.545,135.128,4,metal
2,Drowning In The Sound,Trivium,Drowning In The Sound,58,223200,2019-05-17,1,0.478,0.972,6,-4.157,1,0.153,0.00114,0.000122,0.354,0.245,100.05,4,metal
3,DEUTSCHLAND,Rammstein,DEUTSCHLAND,79,322339,2019-03-28,1,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,metal
4,Brand New Numb,Motionless In White,Brand New Numb/Disguise,62,222461,2019-04-17,1,0.566,0.886,0,-3.63,1,0.0902,0.000348,0.0,0.494,0.619,130.066,4,metal
5,Mushroom Cloud,Of Mice & Men,Mushroom Cloud,58,244073,2019-05-03,1,0.258,0.987,6,-3.858,1,0.214,4.36e-05,0.302,0.372,0.395,169.995,4,metal
6,Redefined,As I Lay Dying,Redefined,61,255031,2019-04-12,1,0.461,0.954,7,-5.003,1,0.0989,4.61e-06,0.518,0.0724,0.253,140.079,4,metal
7,Spineless,Blood Youth,Spineless,54,214280,2019-02-04,1,0.476,0.948,6,-5.489,1,0.106,1.91e-05,0.00117,0.221,0.303,99.988,4,metal
8,Bloodline,Northlane,Bloodline,60,205546,2019-04-30,1,0.524,0.973,3,-5.784,0,0.118,0.000108,0.259,0.158,0.367,97.462,4,metal
9,Fleur de lis,The Raven Age,Fleur de lis,54,253000,2018-12-12,1,0.453,0.971,2,-4.239,1,0.1,1.69e-05,0.000327,0.0873,0.252,85.027,4,metal
10,ZEIG DICH,Rammstein,RAMMSTEIN,76,255845,2019-05-17,3,0.537,0.938,0,-4.322,0,0.045,0.00121,0.0302,0.0598,0.391,165.067,4,metal
11,Bismarck,Sabaton,Bismarck,64,313984,2019-05-17,1,0.505,0.858,6,-5.544,0,0.0428,0.00339,0.00122,0.264,0.43,95.054,4,metal
12,A Voice in the Violence,Wolves At The Gate,A Voice in the Violence,48,246400,2019-05-17,1,0.269,0.976,3,-4.481,0,0.073,5.9e-05,0.000677,0.138,0.343,120.005,4,metal
13,Crack the Sky,Amon Amarth,Crack the Sky,55,229440,2019-04-17,1,0.511,0.948,10,-5.024,0,0.0637,0.00154,0.236,0.166,0.341,123.009,4,metal
14,I Am Above,In Flames,I Am Above,30,229816,2018-12-14,1,0.544,0.98,10,-4.495,0,0.108,3.42e-05,6.85e-06,0.0689,0.191,120.026,4,metal
15,Disguise,Motionless In White,Brand New Numb/Disguise,61,237500,2019-04-17,2,0.497,0.932,6,-4.621,1,0.0952,0.000147,0.0,0.11,0.482,104.932,4,metal
16,Sudden Sky,Crown The Empire,Sudden Sky,55,260769,2019-04-05,1,0.512,0.945,4,-4.059,0,0.0566,5.79e-05,0.00171,0.104,0.249,104.981,4,metal
17,All Out Life,Slipknot,All Out Life,72,340132,2018-10-31,1,0.499,0.97,0,-2.838,1,0.116,0.000683,0.136,0.0871,0.0506,106.558,4,metal
18,King of Diamonds,Upon A Burning Body,King of Diamonds,53,205144,2019-05-03,1,0.417,0.969,4,-4.67,1,0.197,3.31e-06,0.263,0.151,0.298,148.059,4,metal
19,Fade,Catch Your Breath,Fade,40,205750,2019-05-17,2,0.59,0.873,2,-5.628,1,0.105,0.00027,2.2e-06,0.0681,0.204,119.978,4,metal
20,RADIO,Rammstein,RADIO,75,277397,2019-04-26,1,0.652,0.894,0,-5.145,0,0.0409,0.00404,0.00381,0.124,0.76,132.03,4,metal
21,Bow Down,I Prevail,Breaking Down / Bow Down,42,242680,2019-02-26,2,0.426,0.959,0,-4.95,1,0.0525,5.36e-05,6.54e-06,0.707,0.372,155.01,4,metal
22,War,Palisades,War,56,178244,2018-10-05,1,0.439,0.958,9,-4.236,0,0.0953,4.32e-06,2.41e-06,0.0641,0.254,90.036,4,metal
23,Lighthouse,Imminence,Turn the Light On,43,232183,2019-04-26,12,0.203,0.983,1,-5.632,1,0.235,1.23e-05,0.105,0.111,0.17,134.924,4,metal
24,Nimrod,Nine Shrines,Nimrod,52,189746,2019-02-22,1,0.542,0.988,11,-2.535,1,0.177,6.63e-06,0.0184,0.231,0.219,127.971,4,metal
25,The Reckoning,Within Temptation,The Reckoning,63,251106,2018-09-14,1,0.31,0.825,1,-4.53,1,0.0563,0.00356,0.0,0.641,0.475,89.885,4,metal
26,The Old Me,Memphis May Fire,The Old Me,57,189600,2018-09-21,1,0.433,0.989,6,-3.694,1,0.241,4.63e-05,2.51e-05,0.623,0.508,87.442,4,metal
27,Trespass,Elwood Stray,Trespass,47,206000,2019-05-10,1,0.475,0.954,5,-4.035,0,0.094,0.000253,0.0,0.23,0.495,134.962,4,metal
28,How To Survive,Of Mice & Men,How To Survive,56,236383,2019-02-15,1,0.533,0.979,0,-4.119,1,0.11,0.000257,0.000142,0.117,0.253,99.914,4,metal
29,On My Side,Demon Hunter,On My Side,53,244386,2018-12-14,1,0.48,0.953,1,-5.061,0,0.0889,4.68e-06,0.0667,0.0805,0.268,95.016,4,metal
30,Savior,Any Given Day,Savior,25,240660,2018-09-21,1,0.48,0.977,0,-2.684,0,0.162,2.69e-05,6.47e-05,0.103,0.136,135.036,4,metal
31,Manic,Orchards,Manic,36,186750,2019-05-17,1,0.551,0.953,11,-4.091,0,0.0875,7.31e-05,0.000633,0.185,0.384,120.019,4,metal
32,Eternal Forward Motion,Employed To Serve,Eternal Forward Motion,45,229373,2019-04-29,1,0.166,0.988,1,-3.367,1,0.141,1.13e-05,1.21e-05,0.462,0.207,168.629,4,metal
33,Raven's Flight,Amon Amarth,Raven's Flight,57,320613,2019-03-20,1,0.484,0.996,10,-5.045,0,0.12,0.0005,0.0817,0.382,0.0684,120.041,4,metal
34,Human Target,Thy Art Is Murder,Human Target,38,211594,2019-04-26,1,0.309,0.948,2,-4.261,1,0.113,8.57e-05,2.1e-06,0.0651,0.278,92.09,4,metal
35,Low,Wage War,Low,62,228447,2019-01-09,1,0.535,0.972,1,-4.146,1,0.0798,2.15e-05,0.733,0.0758,0.251,129.995,4,metal
36,Here Comes The Boom,Rise Of The Northstar,Here Comes The Boom,47,251560,2018-07-13,1,0.59,0.969,7,-3.396,1,0.0817,0.00214,0.132,0.952,0.223,105.022,4,metal
37,Cross Off,Mark Morton,Cross Off,61,253445,2019-01-08,1,0.532,0.935,2,-5.102,1,0.129,0.0001,0.0,0.0989,0.325,131.997,4,metal
38,Hereafter,Architects,Hereafter,7,255586,2018-09-12,1,0.513,0.973,6,-4.115,0,0.0849,4.58e-05,0.00326,0.224,0.159,121.018,4,metal
39,Lakes of Flame,Blue Stahli,Lakes of Flame,51,218203,2018-09-21,1,0.521,0.929,1,-6.135,0,0.05,1.03e-05,0.00492,0.365,0.45,104.004,4,metal
40,The American Nightmare,Ice Nine Kills,The American Nightmare,4,252150,2018-06-19,1,0.516,0.974,2,-4.296,1,0.105,7.51e-05,0.000866,0.405,0.401,120.043,4,metal
41,No More,Disturbed,Evolution (Deluxe),64,232640,2018-10-19,2,0.53,0.988,7,-2.406,1,0.121,0.000285,0.0,0.222,0.521,101.28,3,metal
42,HAUNT ME,While She Sleeps,HAUNT ME,57,271500,2018-12-21,1,0.485,0.968,5,-4.864,0,0.0912,0.0014,8.19e-06,0.23,0.269,91.973,4,metal
43,Behold The Crown,After The Burial,Behold The Crown,53,274314,2019-02-27,1,0.513,0.975,1,-4.754,0,0.116,1.46e-05,0.626,0.245,0.143,102.465,4,metal
44,333,HELLYEAH,333,51,196586,2019-03-15,1,0.515,0.997,5,-1.959,1,0.112,0.00067,3.07e-06,0.373,0.461,104.019,4,metal
45,The Hell I Overcame,Bad Omens,The Hell I Overcame,53,214399,2018-11-23,1,0.391,0.975,10,-4.292,0,0.111,2.63e-05,0.0,0.0927,0.233,74.994,4,metal
46,Black Flame,Bury Tomorrow,Black Flame,53,318640,2018-07-13,3,0.41,0.938,5,-5.04,0,0.075,0.000361,0.00465,0.153,0.163,148.991,4,metal
47,The Legacy Of Shi,Rise Of The Northstar,The Legacy of Shi,44,202933,2018-10-19,11,0.552,0.969,7,-3.013,1,0.0669,3.15e-05,0.01,0.275,0.486,100.059,4,metal
48,Paralyzed,Dream Theater,Paralyzed,47,257800,2019-02-08,1,0.465,0.936,6,-5.05,1,0.138,8.84e-05,0.000328,0.0661,0.461,82.006,4,metal
49,Chaos And Earthquakes,Nonpoint,Chaos And Earthquakes,62,225133,2018-06-22,1,0.524,0.843,10,-5.578,0,0.0536,0.000417,0.125,0.375,0.212,85.993,4,metal
50,Platitudes and Barren Words,Children Of Bodom,Platitudes and Barren Words,42,253613,2019-03-01,1,0.314,0.963,2,-7.234,1,0.0595,6.31e-06,0.213,0.342,0.401,179.944,4,metal
51,Eternal Machine,Betraying The Martyrs,Eternal Machine,49,268449,2019-03-07,1,0.446,0.955,1,-3.757,1,0.0713,1.41e-05,0.0468,0.368,0.138,97.538,4,metal
52,Blood Eagle,Periphery,Blood Eagle,43,358120,2019-02-06,1,0.492,0.982,1,-5.251,1,0.147,8.87e-05,0.0108,0.392,0.0877,124.94,4,metal
53,Coma Blue,Annisokay,Coma Blue,41,203030,2018-07-20,1,0.222,0.987,2,-4.588,1,0.165,1.31e-05,0.0162,0.63,0.116,113.733,3,metal
54,Dominate Me,Fight The Fury,Still Breathing,51,226320,2018-10-26,2,0.589,0.976,7,-3.024,1,0.0726,3.26e-05,0.189,0.248,0.356,121.982,4,metal
55,THE GUILTY PARTY,While She Sleeps,THE GUILTY PARTY,54,266500,2019-01-30,1,0.525,0.943,0,-5.652,0,0.0631,0.0029,7.37e-05,0.0698,0.184,108.972,4,metal
56,Anger Left Behind,Atreyu,Anger Left Behind,51,203547,2018-08-24,1,0.416,0.987,0,-3.333,1,0.21,0.0567,0.000145,0.0853,0.258,155.045,4,metal
57,Inferno,Amaranthe,Inferno,53,192652,2018-10-12,1,0.56,0.97,7,-6.071,1,0.106,0.000244,2.06e-05,0.182,0.381,99.992,4,metal
58,No Less Violent,Bury Tomorrow,Black Flame,54,209720,2018-07-13,1,0.468,0.975,10,-5.151,0,0.0775,0.000309,2.03e-05,0.0544,0.461,91.99,4,metal
59,BURN IT,FEVER 333,BURN IT,20,231689,2018-11-09,1,0.586,0.951,6,-3.022,1,0.209,0.00461,0.0,0.0767,0.471,130.009,4,metal
60,Dumptruck,Wilson,Dumptruck,9,217720,2018-07-13,1,0.491,0.87,2,-4.327,1,0.0443,4.49e-05,0.000145,0.0607,0.21,103.072,4,metal
61,Close Enough,Demon Hunter,Close Enough,46,247733,2019-02-08,1,0.559,0.943,7,-5.069,1,0.176,3.88e-05,0.0284,0.146,0.274,134.992,4,metal
62,"I, the Mask",In Flames,"I, the Mask",44,221387,2019-01-11,1,0.47,0.988,10,-4.133,0,0.0836,2.67e-05,0.0154,0.31,0.463,104.995,4,metal
63,Ategnatos,Eluveitie,Ategnatos,41,293546,2019-02-01,1,0.48,0.969,4,-5.897,0,0.166,0.000107,0.00261,0.14,0.146,115.055,4,metal
64,Vultures,Wheel,Vultures,45,239314,2018-11-30,1,0.332,0.841,2,-6.888,0,0.043,3.34e-05,0.199,0.806,0.556,132.712,4,metal
65,Arrival,Soilwork,Verkligheten,42,227264,2019-01-11,2,0.476,0.99,4,-3.491,0,0.12,5.4e-06,0.251,0.661,0.149,119.973,3,metal
66,Betrayal of The Mind,The Raven Age,Betrayal of the Mind,45,258000,2018-10-12,1,0.339,0.978,10,-3.14,0,0.173,2.36e-05,0.000716,0.155,0.155,112.543,3,metal
67,Fuck Love,All That Remains,Fuck Love,42,178201,2018-09-28,1,0.504,0.952,1,-4.397,1,0.0869,0.000188,0.0207,0.916,0.121,96.036,4,metal
68,Raise Your Banner - Single Edit,Within Temptation,Raise Your Banner,51,212586,2018-11-16,1,0.354,0.858,1,-7.189,1,0.103,0.000269,1.55e-05,0.383,0.527,173.977,3,metal
69,No Masters,Bad Wolves,Disobey,55,233095,2018-05-11,3,0.495,0.949,5,-4.797,0,0.054,4.05e-05,0.00167,0.328,0.501,95.959,4,metal
70,Over It,Bullet For My Valentine,Gravity,62,227864,2018-06-29,2,0.374,0.971,11,-4.284,0,0.0697,7.69e-05,0.0,0.322,0.701,97.625,4,metal
71,Under Grass and Clover,Children Of Bodom,Under Grass and Clover,46,213000,2018-12-07,1,0.429,0.949,6,-7.673,1,0.0555,1.94e-05,0.00211,0.124,0.145,95.006,4,metal
72,Heavy Is The Weight (feat. Andy Mineo),Memphis May Fire,Broken,53,208124,2018-11-16,5,0.556,0.951,9,-3.179,1,0.0729,0.000464,0.0,0.292,0.482,128.051,4,metal
73,Dreadful Moments,Jinjer,Micro,26,285000,2019-01-11,2,0.489,0.962,9,-3.925,1,0.0614,2.57e-05,0.0233,0.141,0.276,101.989,4,metal
74,Black Bear,Whitechapel,Black Bear,48,188538,2018-12-13,1,0.517,0.994,0,-4.29,1,0.187,0.000252,0.717,0.0403,0.133,105.145,4,metal
75,Letting You Go,Bullet For My Valentine,Gravity,63,223655,2018-06-29,3,0.459,0.903,5,-4.649,0,0.0673,0.00877,0.0,0.168,0.364,76.185,4,metal
76,Mad Hatter,Avenged Sevenfold,Black Reign,50,303746,2018-09-21,1,0.412,0.956,7,-4.538,0,0.0678,0.000661,0.00387,0.0717,0.137,152.025,4,metal
77,Stabbing In The Dark,Ice Nine Kills,The Silver Scream,60,276866,2018-10-05,3,0.345,0.943,10,-4.184,0,0.144,0.00123,0.0,0.0609,0.293,164.954,4,metal
78,Wasteland,All That Remains,Wasteland,41,290265,2018-10-12,1,0.489,0.926,11,-6.116,0,0.125,0.00125,0.00328,0.353,0.168,139.968,4,metal
79,Are You Ready,Disturbed,Are You Ready,8,261705,2018-08-16,1,0.528,0.976,2,-2.188,1,0.0803,0.000108,0.0,0.24,0.511,100.082,4,metal
80,Disease,Beartooth,Disease / Bad Listener,4,228372,2018-07-24,1,0.525,0.957,0,-3.742,1,0.0689,0.00202,3.25e-06,0.333,0.456,97.445,4,metal
81,Final Breath,The Browning,Final Breath,46,217371,2018-09-21,1,0.137,0.946,7,-4.629,1,0.099,0.00243,0.00444,0.168,0.171,175.361,4,metal
82,365,Amaranthe,365,51,208304,2018-08-10,1,0.475,0.878,7,-6.905,1,0.0707,0.000227,7.24e-06,0.3,0.477,164.995,4,metal
83,Ivy (Doomsday),The Amity Affliction,Ivy (Doomsday),47,214493,2018-06-20,1,0.5,0.833,1,-5.545,1,0.0404,0.00958,0.0,0.167,0.451,145.955,4,metal
84,Don't Cry (Original),Guns N' Roses,Use Your Illusion I,18,284800,1991-01-01,4,0.437,0.572,8,-8.648,0,0.0339,0.00191,0.00243,0.116,0.239,124.172,4,metal
85,Wasting Love,Iron Maiden,Fear of the Dark,4,350546,1992,6,0.312,0.576,4,-8.547,0,0.0354,0.00792,8.02e-06,0.0949,0.322,143.28,4,metal
86,Tears of the Dragon - 2001 Remastered Version,Bruce Dickinson,Balls To Picasso (2001 Remastered Version),57,384013,1994-06-03,10,0.496,0.62,4,-7.458,0,0.0265,0.00386,1.47e-06,0.114,0.279,140.06,4,metal
87,Nothing Else Matters,Metallica,Metallica,25,388733,1991-08-12,8,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,3,metal
88,Dream On,Aerosmith,Aerosmith,77,266960,1973,3,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4,metal
89,November Rain,Guns N' Roses,Use Your Illusion,6,537360,1991,4,0.281,0.634,6,-9.452,1,0.0315,0.0181,0.322,0.133,0.249,78.131,4,metal
90,Wind Of Change,Scorpions,Deadly Sting: The Mercury Years,31,313693,1997-01-01,9,0.446,0.409,0,-14.817,1,0.0368,0.287,0.0,0.0788,0.295,151.457,4,metal
91,18 and Life,Skid Row,Skid Row,68,229960,1989-01-24,5,0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,4,metal
92,The Unforgiven,Metallica,Metallica,13,386493,1991-01-01,4,0.54,0.584,7,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,4,metal
93,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,61,262133,1994-10-28,4,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,4,metal
94,Knockin' On Heaven's Door,Guns N' Roses,Use Your Illusion II,76,336000,1991-09-17,4,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4,metal
95,Can't Stop Lovin' You,Van Halen,Balance,51,247466,1995-01-24,2,0.609,0.912,9,-3.324,1,0.0338,0.0734,3.1e-06,0.159,0.564,118.035,4,metal
96,Forever,KISS,Hot In The Shade,28,232626,1989-10-17,7,0.428,0.682,6,-10.565,1,0.0306,0.255,1.33e-05,0.0544,0.598,176.362,4,metal
97,Fade To Black,Metallica,Ride The Lightning,8,417400,1984-07-27,4,0.258,0.907,7,-7.287,1,0.112,0.0183,0.201,0.11,0.317,113.679,4,metal
98,I Remember You,Skid Row,Rhino Hi-Five: Skid Row,4,314026,2005-11-22,3,0.477,0.704,0,-6.425,1,0.0273,0.000962,7.25e-05,0.194,0.48,88.218,4,metal
99,Patience,Guns N' Roses,G N' R Lies,66,354400,1988-01-01,5,0.457,0.266,6,-14.465,1,0.0313,0.711,0.000261,0.124,0.372,120.459,4,metal
100,Another Day,Dream Theater,Images And Words,52,263120,1992-06-30,2,0.454,0.614,11,-10.41,1,0.0302,0.00223,1.16e-05,0.0936,0.343,140.56,4,metal
101,Send Me An Angel,Scorpions,Crazy World,14,273200,1990-01-01,11,0.231,0.43,1,-11.601,1,0.0301,0.448,0.00141,0.229,0.155,104.668,4,metal
102,Cryin',Aerosmith,Get A Grip (Reissue - Remaster),12,308333,1993-04-20,9,0.443,0.855,9,-3.674,1,0.0324,0.000192,0.0102,0.353,0.466,105.84,3,metal
103,Bed Of Roses,Bon Jovi,Keep The Faith (Remastered),14,394400,1992-11-03,5,0.31,0.601,5,-5.603,1,0.0292,0.101,0.0,0.215,0.175,164.591,3,metal
104,In a Darkened Room,Skid Row,Slave To The Grind,57,235066,1991,9,0.338,0.668,4,-8.963,0,0.031,0.00275,1.15e-06,0.192,0.358,62.872,4,metal
105,Mama Said,Metallica,Load,7,319693,1996-01-01,11,0.448,0.504,8,-7.749,0,0.0317,0.0171,0.000849,0.38,0.391,135.254,4,metal
106,Silent Lucidity - Remastered/2003,Queensrÿche,Empire - 20th Anniversary Edition,59,347760,1990,8,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,4,metal
107,Amazing,Aerosmith,Get A Grip (Reissue - Remaster),7,356160,1993-04-20,13,0.306,0.747,0,-5.456,1,0.0365,0.0575,5.03e-05,0.41,0.291,139.673,4,metal
108,"Mama, I'm Coming Home",Ozzy Osbourne,No More Tears (Bonus Track Version),67,251866,1991-09-17,3,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352,4,metal
109,Wasted Time,Skid Row,Slave To The Grind,55,348800,1991,12,0.36,0.881,0,-6.815,0,0.048,0.0113,0.0,0.0742,0.295,84.861,4,metal
110,Is This Love - 2007 Remastered Version,Whitesnake,1987 (2007 Remaster),14,275760,1987-11-01,4,0.288,0.866,0,-4.618,1,0.0488,0.107,0.0,0.808,0.512,180.635,4,metal
111,The Unforgiven II,Metallica,Reload,9,396440,1997-01-01,4,0.497,0.89,8,-4.559,0,0.0445,0.00055,0.00129,0.255,0.249,133.047,4,metal
112,Always,Bon Jovi,Cross Road,41,353026,1994-01-01,4,0.428,0.662,4,-5.433,1,0.0295,0.151,1.84e-06,0.215,0.367,71.515,4,metal
113,Love Hurts - Single Edit,Nazareth,Hair of the Dog,64,232120,1975-04-01,8,0.442,0.491,7,-6.598,1,0.0246,0.00693,0.00491,0.114,0.125,79.954,4,metal
114,Love Bites - Remastered 2017,Def Leppard,Hysteria (Super Deluxe),63,346960,1987-08-03,4,0.59,0.743,0,-7.078,0,0.0347,0.067,0.00093,0.0847,0.413,129.79,4,metal
115,Still Loving You,Scorpions,Love At First Sting (50th Anniversary Deluxe Edition),7,388613,1984-05-04,9,0.268,0.588,8,-4.134,0,0.0311,0.169,0.00204,0.156,0.0772,103.773,4,metal
116,Man of Sorrows - 2001 Remastered Version,Bruce Dickinson,The Best of Bruce Dickinson,47,320106,2001-09-25,8,0.485,0.674,2,-6.471,0,0.029,0.0428,4.51e-05,0.103,0.224,72.438,4,metal
117,Fall to Pieces,Velvet Revolver,Contraband,50,271440,2004,6,0.458,0.884,6,-4.679,1,0.0495,0.000468,0.483,0.128,0.25,132.814,4,metal
118,A Tale That Wasn't Right,Helloween,"Keeper of the Seven Keys, Pt. I (Expanded Edition)",51,283693,1987,5,0.315,0.554,9,-7.739,0,0.0337,0.291,0.0,0.255,0.201,118.145,4,metal
119,Hysteria - Remastered 2017,Def Leppard,Hysteria (Super Deluxe),53,354636,1987-08-03,10,0.659,0.846,7,-5.508,1,0.0274,0.0318,0.0144,0.203,0.659,107.01,4,metal
120,I'll Be There For You,Bon Jovi,New Jersey,54,346586,1988-09-13,10,0.363,0.743,2,-5.391,1,0.0341,0.053,0.0,0.103,0.227,146.066,4,metal
121,Dreamer,Ozzy Osbourne,Down To Earth,63,284906,2001-10-16,3,0.493,0.636,1,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,4,metal
122,Every Time I Look At You,KISS,Revenge,22,279066,1992-05-19,9,0.521,0.323,8,-11.025,1,0.0346,0.217,0.0,0.0613,0.264,143.905,4,metal
123,Forever and One (Neverland),Helloween,The Time of the Oath,50,234533,1996-02-29,5,0.176,0.726,8,-7.074,0,0.0537,0.0575,3.01e-06,0.148,0.374,185.66,3,metal
124,Heart of Steel,Manowar,Kings Of Metal,50,310733,1988-11-01,3,0.531,0.322,9,-14.834,1,0.0305,0.188,2.89e-06,0.109,0.197,121.053,4,metal
125,Farewell,Avantasia,The Metal Opera Pt. I,3,392400,2001-01-22,6,0.457,0.645,11,-5.97,1,0.0267,0.00388,0.0,0.185,0.148,98.679,3,metal
126,Return to Serenity,Testament,The Ritual,50,390800,1992-04-28,10,0.294,0.613,1,-10.527,1,0.0374,0.234,0.000498,0.139,0.231,112.767,3,metal
127,Blackbird,Alter Bridge,Blackbird,55,478133,2007-01-01,8,0.279,0.806,6,-4.714,0,0.0448,0.00499,0.0126,0.116,0.132,149.463,3,metal
128,Hollow,Pantera,Vulgar Display Of Power,56,345733,1992-02-21,11,0.273,0.688,11,-10.883,1,0.0326,9.48e-05,0.0504,0.051,0.347,100.077,4,metal
129,When the Children Cry,White Lion,Pride,59,258546,1987,10,0.493,0.236,4,-13.638,0,0.0293,0.665,0.0,0.0744,0.375,130.341,4,metal
130,The Price,Twisted Sister,Stay Hungry,55,229493,1984,6,0.503,0.56,5,-12.044,1,0.03,0.0382,0.0,0.059,0.548,77.865,4,metal
131,Every Rose Has Its Thorn,Various Artists,Classic Rock,43,261160,2008-01-01,16,0.549,0.571,6,-7.104,1,0.0308,0.277,5.49e-06,0.362,0.318,140.32,4,metal
132,Watching over Me - Remixed & Remastered,Iced Earth,Something Wicked This Way Comes,50,268906,1998,4,0.508,0.852,6,-7.842,1,0.0718,0.00134,0.0,0.363,0.184,129.174,4,metal
133,You're All I Need,Mötley Crüe,"Girls, Girls, Girls",54,275466,1987,9,0.531,0.79,6,-5.202,1,0.0243,0.114,1.27e-06,0.0355,0.415,92.162,4,metal
134,Follow Your Heart,Scorpions,Follow Your Heart,49,245626,2017-11-10,1,0.353,0.656,7,-5.712,0,0.0319,0.0431,0.000161,0.139,0.195,153.747,4,metal
135,We Are One,KISS,Psycho Circus,16,281373,1998-09-22,5,0.518,0.848,10,-4.667,1,0.0367,0.00718,2.04e-06,0.271,0.43,88.992,4,metal
136,Watch Over You,Alter Bridge,Blackbird,53,259133,2007-01-01,10,0.221,0.656,7,-5.421,1,0.0362,0.0837,0.000517,0.161,0.128,172.32,4,metal
137,Still Of The Night,Whitesnake,Here I Go Again: The Whitesnake Collection,27,400106,2002-01-01,14,0.407,0.843,0,-7.226,1,0.0477,0.00738,0.00123,0.169,0.314,100.483,4,metal
138,This I Love,Guns N' Roses,Chinese Democracy,3,334373,2008-01-01,13,0.263,0.442,8,-8.279,0,0.0309,0.603,2.99e-06,0.106,0.133,92.179,4,metal
139,Beyond the Realms of Death,Judas Priest,Stained Class,3,409800,1978,8,0.28,0.714,11,-5.653,0,0.0314,0.039,3.26e-05,0.164,0.539,174.088,4,metal
140,Navigate The Seas Of The Sun,Bruce Dickinson,Tyranny Of Souls,33,351760,2005,5,0.525,0.619,4,-8.096,0,0.0242,0.127,0.0,0.172,0.381,92.501,4,metal
141,Alone Again - Remastered,Dokken,Rhino Hi-Five: Dokken,40,262000,2006-05-16,1,0.296,0.665,3,-6.952,0,0.0398,0.0204,0.000113,0.128,0.309,156.208,4,metal
142,Promises,Megadeth,The World Needs a Hero,50,268706,2001-05-14,6,0.371,0.696,7,-5.516,0,0.0294,0.00236,3.12e-06,0.0857,0.209,75.723,4,metal
143,Heartbreak Station,Cinderella,"Rocked, Wired & Bluesed: The Greatest Hits",28,268986,2005-01-01,14,0.592,0.523,7,-8.158,1,0.0273,0.276,0.334,0.147,0.252,114.665,4,metal
144,Never Say Goodbye,Bon Jovi,Slippery When Wet,60,288933,1986-01-01,9,0.326,0.797,2,-2.359,1,0.0334,0.0522,0.0,0.081,0.271,135.937,4,metal
145,Hollow Years,Dream Theater,Falling Into Infinity,43,353866,1997-09-12,4,0.517,0.559,0,-7.291,1,0.027,0.0523,2.09e-06,0.308,0.172,76.648,4,metal
146,Rebirth,Angra,Rebirth,49,317573,2001,7,0.292,0.861,9,-6.333,0,0.0543,0.00628,0.00194,0.14,0.151,147.662,4,metal
147,Glory to the brave,Hammerfall,Glory To The Brave,3,440240,1997,9,0.469,0.65,2,-9.22,0,0.0344,0.045,0.00111,0.231,0.221,123.928,4,metal
148,I Still Love You,KISS,Creatures Of The Night (Remastered Version),16,366106,1982-10-13,7,0.421,0.622,4,-7.314,0,0.0327,8.97e-05,0.00203,0.627,0.0786,145.011,3,metal
149,Scarlet Rose,Edguy,Vain Glory Opera,40,311600,1998-01-19,4,0.439,0.454,0,-7.401,0,0.0308,0.0644,8.57e-05,0.301,0.185,131.397,4,metal
150,In the Middle of a Heartbeat,Helloween,Master of the Rings,2,270293,1994,10,0.403,0.601,1,-8.402,0,0.0308,0.023,0.00145,0.0751,0.316,136.456,4,metal
151,Wuthering Heights,Angra,Angels Cry / Holy Land,4,280760,1998-09-07,7,0.519,0.6,10,-7.505,1,0.0336,0.331,0.0,0.454,0.384,119.782,4,metal
152,Duality,Slipknot,Vol. 3: The Subliminal Verses [Special Package],75,252613,2004,4,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,4,metal
153,Hail to the King,Avenged Sevenfold,Hail to the King,73,305906,2013-08-23,2,0.585,0.887,3,-5.086,0,0.0362,0.000376,0.0518,0.132,0.711,118.035,4,metal
154,Cowboys from Hell,Pantera,Cowboys From Hell,69,243533,1990-07-20,1,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,4,metal
155,Symphony Of Destruction,Megadeth,Countdown To Extinction,68,246733,1992-07-14,2,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,4,metal
