,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
590,Say Something,Jordan Rakei,Say Something,57,160966,2019-04-23,1,0.712,0.685,10,-8.225,0,0.124,0.341,0.000739,0.212,0.836,91.04,4,jazz
591,Ti-de,KOKOROKO,KOKOROKO,47,372386,2019-03-08,2,0.77,0.354,9,-12.028,0,0.0333,0.468,0.893,0.11,0.438,109.879,4,jazz
592,Half Blue,Various Artists,London on Key,35,253691,2018-03-29,11,0.402,0.164,11,-15.375,1,0.0488,0.988,0.923,0.104,0.0413,72.623,5,jazz
593,Where Are Your Branches (Where Is Your Fruit),Oscar Jerome,Where Are Your Branches?,40,328853,2018-01-26,3,0.818,0.39,10,-12.747,1,0.0686,0.364,0.559,0.0993,0.167,115.984,3,jazz
594,Love Is the Message,Yussef Dayes,Love Is the Message,46,449506,2018-07-11,1,0.34,0.558,1,-11.91,0,0.0351,0.347,0.907,0.0888,0.412,82.901,4,jazz
595,Ready Yet,Ben Hayes,See Sun - EP,28,298476,2019-03-29,1,0.607,0.52,9,-11.486,1,0.339,0.276,0.221,0.114,0.582,201.962,4,jazz
596,Almost Went Too Far,Joe Armon-Jones,Starting Today,42,384986,2018-05-04,2,0.707,0.36,11,-14.15,1,0.123,0.298,0.29,0.743,0.721,81.494,4,jazz
597,Fete by the River,Binker and Moses,Journey to the Mountain of Forever,35,322670,2017-06-02,3,0.595,0.299,1,-23.339,0,0.0332,0.436,0.843,0.116,0.715,103.616,4,jazz
598,Pineapple,Blue Lab Beats,Pineapple,40,196586,2017-11-10,1,0.849,0.529,7,-10.038,1,0.141,0.392,0.191,0.105,0.538,99.983,4,jazz
599,Lagoon,Laura Misch,Lagoon,50,255214,2018-02-06,1,0.745,0.344,9,-11.841,0,0.0302,0.671,0.607,0.129,0.24,99.997,4,jazz
600,Let Me Into Your Heart,Isaac Waddington,Let Me Into Your Heart,48,304826,2019-04-12,1,0.651,0.316,10,-10.162,1,0.0574,0.79,2.88e-06,0.0924,0.44,146.099,3,jazz
601,The Philosopher,Ezra Collective,Juan Pablo: The Philosopher,2,316093,2017-10-06,3,0.514,0.712,11,-9.378,0,0.0429,0.298,0.894,0.0959,0.717,127.416,4,jazz
602,Orange Moon,Rosie Turton,Rosie's 5ive,30,476000,2019-01-11,5,0.434,0.349,1,-17.501,1,0.0347,0.895,0.901,0.0943,0.543,89.812,4,jazz
603,Milligrammar,Roller Trio,New Devices,33,269059,2018-06-22,2,0.395,0.592,4,-11.075,0,0.0354,0.351,0.826,0.134,0.519,107.344,4,jazz
604,Words Can't Explain,Hidden Spheres,Words Can't Explain (feat. Oscar Jerome),37,309521,2019-03-08,1,0.738,0.551,11,-10.849,0,0.0636,0.0851,0.222,0.271,0.199,116.669,4,jazz
605,Blacked Out,Yussef Dayes,Blacked Out,42,327379,2018-09-07,1,0.267,0.426,7,-15.388,0,0.0338,0.109,0.81,0.089,0.421,89.129,4,jazz
606,New Heights (Visions of Aisha Malik),Kamaal Williams,New Heights / Snitches Brew,39,239357,2019-01-25,1,0.749,0.612,8,-10.575,1,0.0826,0.0251,0.737,0.225,0.799,150.037,4,jazz
607,Enjoy The Ride,Joe Beard,Enjoy The Ride,42,219200,2018-12-07,1,0.787,0.184,6,-10.859,0,0.297,0.816,0.0358,0.104,0.555,74.978,4,jazz
608,Bamako Love Song (featuring Shabaka Hutchings),MABUTA,Welcome To This World,3,322000,2018-02-16,2,0.539,0.572,11,-9.334,0,0.056,0.282,0.542,0.142,0.684,112.707,4,jazz
609,The People Could Fly,Camilla George,The People Could Fly,30,260839,2018-09-28,5,0.558,0.514,0,-10.591,1,0.0345,0.931,0.477,0.141,0.488,94.033,3,jazz
610,Breathe,Alfa Mist,Antiphon,11,447000,2017-03-03,4,0.332,0.285,9,-13.385,0,0.0307,0.585,0.28,0.0837,0.0395,99.765,3,jazz
611,Boreal Forest,Mammal Hands,Shadow Work,45,307545,2017-10-27,3,0.28,0.425,1,-10.815,1,0.0343,0.418,0.603,0.106,0.189,120.604,4,jazz
612,Beijinhos,Kansas Smitty's House Band,Summer,33,221186,2018-07-13,1,0.67,0.521,10,-8.751,0,0.0385,0.621,0.871,0.131,0.675,116.14,4,jazz
613,Starting Today Dub,Joe Armon-Jones,Starting Today in Dub,34,528893,2018-11-23,1,0.571,0.697,7,-11.029,1,0.0608,0.0034,0.838,0.389,0.524,132.55,4,jazz
614,0181 000 0010,00110100 01010100,0181,2,222232,2017-08-18,10,0.791,0.564,5,-10.951,0,0.114,0.466,0.021,0.214,0.898,89.079,4,jazz
615,Falling,Alfa Mist,Falling,46,252013,2019-04-19,1,0.434,0.293,4,-14.759,0,0.0292,0.849,0.829,0.193,0.11,124.796,4,jazz
616,Amethyst ft. Nubya Garcia,Harvey Sutherland,Amethyst / I Can See,33,361641,2018-11-09,1,0.577,0.67,11,-11.834,0,0.0461,0.00961,0.84,0.765,0.61,92.013,3,jazz
617,What Am I to Do?,Ezra Collective,What Am I to Do?,55,244733,2019-04-03,1,0.81,0.705,8,-8.041,0,0.239,0.392,0.115,0.109,0.681,96.696,4,jazz
618,Eleven Grapes,Ruby Rushton,Eleven Grapes / One Mo' Dram,29,284488,2019-02-22,1,0.458,0.53,0,-7.166,1,0.0386,0.133,0.508,0.137,0.414,99.262,4,jazz
619,Refuge,Mammal Hands,Becoming,44,221884,2018-11-02,2,0.361,0.285,10,-12.18,0,0.0334,0.713,0.944,0.106,0.0486,119.583,4,jazz
620,Mulago,Alfa Mist,Mulago,39,247106,2019-03-29,1,0.393,0.299,1,-13.634,0,0.0307,0.776,0.831,0.11,0.0906,113.789,3,jazz
621,Adwa,KOKOROKO,KOKOROKO,43,356760,2019-03-08,1,0.432,0.797,9,-10.302,0,0.0482,0.0144,0.755,0.31,0.687,85.647,5,jazz
622,Probably Sorry,Mathilda Homer,Probably Sorry,45,165732,2019-02-21,1,0.782,0.426,8,-9.359,1,0.343,0.335,6.6e-06,0.131,0.101,77.074,4,jazz
623,Triceratops / The Caller,Ruby Rushton,Triceratops / The Caller,45,315199,2019-03-15,1,0.4,0.62,10,-8.517,0,0.0468,0.0846,0.482,0.0979,0.514,160.655,3,jazz
624,Atlantic Oscillations,Quantic,Atlantic Oscillations,49,351146,2019-03-12,1,0.702,0.827,7,-8.882,1,0.068,0.00833,0.86,0.0884,0.857,121.004,4,jazz
625,90 Degrees,Yazmin Lacey,90 Degrees,45,255024,2018-03-16,1,0.633,0.493,1,-9.607,1,0.0509,0.164,0.00781,0.0591,0.469,147.759,4,jazz
626,The Melody - Ishmael Ensemble Remix,Carl Craig,The Melody (Ishmael Ensemble Remix),32,384986,2018-04-20,1,0.404,0.564,6,-12.161,0,0.0344,0.221,0.922,0.0624,0.302,123.003,4,jazz
627,Cannonball - Edit,The Expansions,Cannonball,34,252000,2018-01-17,1,0.539,0.432,0,-15.283,0,0.0466,0.569,0.875,0.0927,0.546,157.774,4,jazz
628,Uman,KOKOROKO,Uman,19,312266,2019-01-07,1,0.687,0.616,7,-9.905,0,0.066,0.135,0.862,0.249,0.0657,123.137,4,jazz
629,Frontline (feat. Kevin Haynes Grupo Elegua),Moses Boyd,Displaced Diaspora,36,375933,2018-09-28,2,0.515,0.83,8,-6.55,1,0.0702,0.0227,0.852,0.134,0.701,108.479,4,jazz
630,Something My Heart Trusts,Yazmin Lacey,Something My Heart Trusts,50,277036,2018-04-27,1,0.698,0.422,1,-7.775,1,0.0531,0.474,0.00301,0.0905,0.428,78.992,4,jazz
631,Endless,Portico Quartet,Art in the Age of Automation,53,265550,2017-08-25,1,0.389,0.588,9,-11.017,0,0.0277,0.182,0.931,0.127,0.101,100.063,4,jazz
632,Give Back What You Stole from Me,Oscar Jerome,Oscar Jerome,46,242374,2016-11-02,1,0.729,0.669,10,-6.172,0,0.23,0.569,0.00149,0.367,0.549,95.936,4,jazz
633,Retainer,Alfa Mist,Retainer,40,417653,2019-03-06,1,0.49,0.39,1,-12.447,1,0.0486,0.539,0.807,0.14,0.0642,83.615,4,jazz
634,Dawn Lit Metropolis,Ill Considered,Ill Considered,36,269316,2017-06-14,1,0.418,0.669,11,-12.746,0,0.0473,0.0684,0.793,0.139,0.34,161.236,4,jazz
635,Credits,Ant Law,Credits,31,256004,2018-09-28,1,0.359,0.293,4,-10.342,1,0.0357,0.869,0.946,0.116,0.0722,154.178,3,jazz
636,Sunshine - Emma-Jean Thackray Remix,Hector Plimmer,Sunshine Remixed,32,312000,2018-02-23,7,0.757,0.539,5,-11.734,0,0.0649,0.141,0.0376,0.0979,0.415,138.753,4,jazz
637,Tepid Soul,Poppy Ajudha,Tepid Soul,39,227509,2017-11-24,1,0.575,0.497,11,-8.592,0,0.0449,0.0943,2.98e-05,0.0948,0.423,93.625,4,jazz
