,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
145,Agora Vai Sentar,MC's Jhowzinho & Kadinho,Agora Vai Sentar,62,228922,2017-07-03,1,0.814,0.653,3,-0.02,0,0.0359,0.189,0.0,0.0876,0.706,130.099,4,funk
146,Bumbum caliente (Participação especial de De La Ghetto),MC Lan,Bumbum caliente (Participação especial de De La Ghetto),40,150886,2018-02-23,1,0.813,0.776,4,-5.713,0,0.109,0.0972,1.81e-05,0.349,0.526,101.55,4,funk
147,"Tá Tranquilo, Tá Favorável",MC Bin Laden,"Tá Tranquilo, Tá Favorável",45,251216,2016-01-12,1,0.621,0.481,10,-5.082,0,0.397,0.584,0.0,0.106,0.37,172.397,5,funk
148,Na Ponta Ela Fica,Delano,Na Ponta Ela Fica,56,154026,2015-03-31,7,0.843,0.569,7,-10.713,1,0.278,0.288,8.83e-05,0.0643,0.947,95.075,4,funk
149,Envolvimento,MC Loma e As Gêmeas Lacração,Envolvimento,58,146526,2018-02-02,1,0.852,0.902,10,-4.669,0,0.159,0.447,0.0,0.0349,0.965,164.971,4,funk
150,Solta a batida,Ludmilla,Solta a batida,58,169811,2018-02-02,1,0.853,0.822,11,-4.565,0,0.111,0.0211,0.00886,0.167,0.79,105.991,4,funk
151,Fuleragem,MC WM,Fuleragem,66,141473,2018-02-26,1,0.808,0.836,8,-2.3,1,0.0506,0.00857,0.00016,0.113,0.755,94.979,4,funk
152,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Various Artists,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),69,201532,2017-12-18,1,0.876,0.55,2,-5.464,1,0.152,0.0227,4.52e-05,0.294,0.557,129.924,4,funk
153,Fazer Falta,Mc Livinho,Fazer Falta,63,210960,2017-05-25,1,0.532,0.467,11,-6.499,0,0.117,0.0133,2.91e-06,0.226,0.249,76.792,5,funk
154,Malandramente,Dennis DJ,Malandramente,55,171692,2016-06-20,1,0.91,0.804,9,-4.76,0,0.0996,0.177,0.0,0.203,0.712,129.929,4,funk
155,Baile de Favela,Mc João,Baile de Favela,40,180088,2015-12-23,1,0.788,0.385,2,-15.297,1,0.639,0.231,0.0,0.0827,0.6,130.418,4,funk
156,Larga o Aço (V.I.P.),Leo Justi,Larga o Aço (V.I.P.),34,155219,2018,1,0.748,0.939,0,-1.574,1,0.0543,0.236,0.0261,0.388,0.843,128.05,4,funk
157,Vai Embrazando,Mc Zaac,Vai Embrazando,59,166060,2017-01-24,1,0.895,0.691,1,-1.214,1,0.0645,0.177,0.000196,0.0706,0.782,129.969,4,funk
158,Rap Das Armas,Various Artists,Web Hits - Vol. 1,47,291369,2009-01-01,9,0.905,0.601,4,-8.371,0,0.685,0.215,0.0,0.0847,0.944,124.888,4,funk
159,Deu Onda,MC G15,Deu Onda,57,144039,2016-12-15,1,0.931,0.604,0,-1.41,0,0.0573,0.456,0.0,0.0488,0.864,129.926,4,funk
160,O Grave Bater,MC Kevinho,O Grave Bater,60,181894,2017-03-24,1,0.91,0.741,11,-2.294,0,0.0565,0.468,7.63e-05,0.055,0.793,95.008,4,funk
161,Abusadamente,MC Gustta,Abusadamente,66,215937,2017-07-25,1,0.685,0.648,11,-3.536,0,0.149,0.812,0.0019,0.21,0.389,122.599,4,funk
162,Se Eu Tiver Solteiro,Mc Don Juan,Se Eu Tiver Solteiro,55,169845,2017-10-09,1,0.674,0.75,8,0.111,1,0.131,0.483,0.0,0.161,0.633,129.867,4,funk
163,Pode Se Soltar,Jerry Smith,Pode Se Soltar - Single,58,180114,2017-04-05,1,0.855,0.506,6,-5.303,1,0.345,0.00579,0.0,0.101,0.699,160.088,4,funk
164,Aquecimento das Potrancas,MC's Jhowzinho & Kadinho,Aquecimento das Potrancas,51,189231,2017-07-19,1,0.879,0.701,1,-3.194,1,0.181,0.00653,9.03e-06,0.143,0.802,160.018,4,funk
165,"Qual Bumbum Mais Bate, Qual Bumbum Mais Pula",MC WM,"Qual Bumbum Mais Bate, Qual Bumbum Mais Pula",51,162507,2017-02-08,1,0.871,0.478,1,-1.919,1,0.0925,0.271,0.000784,0.103,0.661,86.58,3,funk
166,Troféu do Ano,Jerry Smith,Troféu do Ano,61,189048,2017-11-01,1,0.879,0.626,7,-2.122,1,0.143,0.127,0.0,0.0656,0.848,160.047,4,funk
